filedate,prevfiledate,nextfiledate,simtfidf4,simtfidf3,simtfidf2,simtfidf1,simcount4,simcount3,simcount2,simcount1,countpos4,countpos3,countpos2,countpos1,countpos0,countneg4,countneg3,countneg2,countneg1,countneg0,countlit4,countlit3,countlit2,countlit1,countlit0,countall4,countall3,countall2,countall1,countall0,ticker,filedateobj,prevfiledateobj,nextfiledateobj,stockprice0,stockprice1,stockpricefuture,marketprice0,marketprice1,marketpricefuture,stockreturn0,stockreturnfuture,marketreturn0,marketreturnfuture,beatmarket0,beatmarketfuture
5/6/2015,2/4/2015,8/5/2015,0.959481287,0.915398994,0.07285445,0.91815246,0.967944533,0.918558587,0.176977983,0.909593815,208,820,143,482,150,710,2643,206,1337,497,1124,3400,127,2030,927,29693,96923,11094,44452,28369,SWKS,5/6/2015,2/4/2015,8/5/2015,94.57,82.3,88.96,2080.149902,2041.51001,2099.840088,0.138969193,-0.061153471,0.018750224,0.009421234,TRUE,FALSE
5/6/2015,2/17/2015,7/23/2015,0.943227272,0.408034437,0.942552406,0.897021804,0.96681803,0.461804204,0.969147146,0.946416212,338,110,374,1219,421,715,206,784,2537,953,1246,120,1260,3432,1507,50699,12555,53349,138624,55691,TRIP,5/6/2015,2/17/2015,7/23/2015,76.8,84.26,93.37,2080.149902,2100.340088,2102.149902,-0.092702616,0.195365454,-0.009659319,0.010520625,FALSE,TRUE
5/6/2015,2/10/2015,7/29/2015,0.961844056,0.969486365,0.97074617,0.963894044,0.968933264,0.977038594,0.977786545,0.956885504,392,403,404,1089,357,875,933,957,2308,995,1409,1562,1599,3650,1566,50233,55182,56176,122456,53666,UNH,5/6/2015,2/10/2015,7/29/2015,113.49,108.97,121.52,2080.149902,2068.590088,2108.570068,0.040642112,0.068364131,0.005572701,0.013570065,TRUE,TRUE
5/6/2015,3/2/2015,8/5/2015,0.974173063,0.975258307,0.977984797,0.10526672,0.983094561,0.983154747,0.975420518,0.223978869,1180,1195,2314,51,1026,4474,4520,6295,187,3969,2521,2482,4596,216,2421,136054,136069,234702,6614,129792,USB,5/6/2015,3/2/2015,8/5/2015,43.1,44.88,45.43,2080.149902,2117.389893,2099.840088,-0.040469264,0.052649683,-0.017744188,0.009421234,FALSE,TRUE
5/6/2015,2/27/2015,8/5/2015,0.495936469,0.953703124,0.951784948,0.94848871,0.563831273,0.970346323,0.969500376,0.961675401,387,761,802,1936,743,638,1264,1406,2975,1297,327,1468,1594,3652,1422,21540,52735,56924,131136,54861,VMC,5/6/2015,2/27/2015,8/5/2015,87.35,83,97.43,2080.149902,2104.5,2099.840088,0.051082429,0.109211135,-0.01163795,0.009421234,TRUE,TRUE
5/6/2015,2/25/2015,8/5/2015,0.973125552,0.96697035,0.883084838,0.978224695,0.984258766,0.977367965,0.855713935,0.97901902,2369,2554,2232,3678,2038,8021,8496,6653,10807,7730,9478,9994,5461,11141,9339,297590,312202,233270,404418,291928,WFC,5/6/2015,2/25/2015,8/5/2015,54.92,55.33,57.65,2080.149902,2113.860107,2099.840088,-0.007437676,0.048512666,-0.016075751,0.009421234,TRUE,TRUE
5/6/2015,2/25/2015,8/5/2015,0.989207558,0.985592224,0.989037191,0.924312387,0.992529056,0.988737983,0.992754397,0.921996392,260,273,272,1603,265,429,455,470,1601,465,802,828,876,2373,916,23919,24681,24912,106621,25578,XOM,5/6/2015,2/25/2015,8/5/2015,88.19,89.6,77.17,2080.149902,2113.860107,2099.840088,-0.015861742,-0.133482797,-0.016075751,0.009421234,TRUE,FALSE
5/6/2015,2/20/2015,7/30/2015,0.969671106,0.912729451,0.954002245,0.920754986,0.980312459,0.926283818,0.964589552,0.922321483,757,1135,953,2206,729,1604,2462,1927,4217,1487,1829,3842,2189,7197,1711,60678,91141,71315,180200,57476,XRAY,5/6/2015,2/20/2015,7/30/2015,50.89,52.53,56.06,2080.149902,2110.300049,2108.629883,-0.031717994,0.096756105,-0.014390181,0.013598433,FALSE,TRUE
5/7/2015,2/27/2015,8/6/2015,0.880420523,0.940557511,0.961334553,0.855142477,0.917095461,0.957017806,0.973465628,0.889793386,786,605,578,1988,450,2524,1488,1455,4922,1298,3184,1516,1557,7147,1555,100340,74026,69440,198194,64827,ADS,5/7/2015,2/27/2015,8/6/2015,298.11,278.51,269.47,2088,2104.5,2083.560059,0.068008581,-0.101005479,-0.007871239,-0.002128673,TRUE,FALSE
5/7/2015,2/11/2015,8/5/2015,0.976907522,0.959203532,0.963954085,0.960246365,0.984980739,0.971324881,0.974672035,0.957965007,315,315,306,1280,298,533,566,524,1211,603,1012,1097,1007,1940,1056,35390,38702,37313,82252,40510,ALK,5/7/2015,2/11/2015,8/5/2015,64.96,64.51,79.03,2088,2068.530029,2099.840088,0.006951445,0.196055831,0.009368446,0.005654523,FALSE,TRUE
5/7/2015,2/13/2015,8/5/2015,0.973382528,0.970080524,0.977803557,0.946306392,0.980662812,0.970773907,0.978259662,0.933560766,311,318,404,2015,341,1426,1637,1899,5079,1290,1686,1785,1924,7148,1608,53084,56322,60405,182007,49953,CBS,5/7/2015,2/13/2015,8/5/2015,61.22,59.83,50.42,2088,2096.98999,2099.840088,0.022966726,-0.194086012,-0.004296308,0.005654523,TRUE,FALSE
5/7/2015,2/26/2015,8/6/2015,0.878752385,0.870034111,0.882678307,0.843286142,0.955484866,0.947355904,0.960121009,0.944963564,1013,1045,785,1963,685,1366,1577,1463,2825,1278,1772,1904,2017,3383,1924,76289,81443,75560,152737,71755,CF,5/7/2015,2/26/2015,8/6/2015,300.09,306.61,63,2088,2110.73999,2083.560059,-0.021494152,-1.560947703,-0.010831922,-0.002128673,FALSE,FALSE
5/7/2015,2/20/2015,8/4/2015,0.973507559,0.956731617,0.964572729,0.965157856,0.982447495,0.964397863,0.970325432,0.963121314,267,346,353,1223,340,635,768,767,2178,726,1068,1162,1173,2581,1295,36085,39799,41267,107234,44109,CHD,5/7/2015,2/20/2015,8/4/2015,82.65,85.37,88.01,2088,2110.300049,2093.320068,-0.032379927,0.06283562,-0.010623471,0.002544685,FALSE,TRUE
5/7/2015,2/5/2015,8/17/2015,0.937311439,0.937510033,0.959316522,0.964905248,0.972723623,0.952743062,0.971661061,0.978621192,649,1720,395,459,546,1975,2773,1355,1436,1662,2464,3048,1644,1665,1860,82174,116427,54157,59320,68527,COTY,5/7/2015,2/5/2015,8/17/2015,24.68,21.24,29.28,2088,2062.52002,2102.439941,0.150107003,0.17091149,0.012278124,0.006891877,TRUE,TRUE
5/7/2015,2/20/2015,8/5/2015,0.983359472,0.975726272,0.976487248,0.779679764,0.989501167,0.982132409,0.982507903,0.873559983,399,430,433,1523,390,1290,1326,1306,2535,1337,1987,2002,2035,3806,1996,47667,48905,49432,132261,47926,CVX,5/7/2015,2/20/2015,8/5/2015,107.57,108.6,84.03,2088,2110.300049,2099.840088,-0.009529609,-0.246967921,-0.010623471,0.005654523,TRUE,FALSE
5/7/2015,2/27/2015,8/6/2015,0.968235796,0.959418165,0.964723342,0.96620941,0.973179436,0.961737238,0.971927842,0.966675925,1013,1138,935,1939,708,1800,1871,1792,2936,1497,1933,2094,2652,3581,1961,67266,73208,71679,132842,59789,ECL,5/7/2015,2/27/2015,8/6/2015,113.28,115.54,116.31,2088,2104.5,2083.560059,-0.01975416,0.02639641,-0.007871239,-0.002128673,FALSE,TRUE
5/7/2015,2/19/2015,8/6/2015,0.944558193,0.917107992,0.913884757,0.887003847,0.964222356,0.935041684,0.934798395,0.896276739,801,1132,1152,3278,679,1467,1737,1741,4268,1452,2503,2654,2567,6609,2258,73225,82635,84470,248630,73248,ED,5/7/2015,2/19/2015,8/6/2015,61.24,64.8,63.72,2088,2097.449951,2083.560059,-0.056505033,0.039697914,-0.004515628,-0.002128673,FALSE,TRUE
5/7/2015,2/26/2015,8/6/2015,0.915632147,0.846943019,0.84444199,0.771981628,0.968165078,0.910193692,0.908047847,0.835883445,1614,2666,2829,8235,1793,3520,5481,6287,20548,4457,3555,5485,5785,21966,5002,191368,269718,294582,937533,216803,ETR,5/7/2015,2/26/2015,8/6/2015,76.47,79.2,69.44,2088,2110.73999,2083.560059,-0.035077792,-0.096435437,-0.010831922,-0.002128673,FALSE,FALSE
5/7/2015,2/26/2015,8/6/2015,0.985420173,0.975543767,0.973474685,0.886678749,0.991230228,0.98122397,0.979985362,0.925423768,152,164,171,438,173,401,439,448,1026,404,650,711,712,1437,627,25023,28037,28604,58984,25642,EXPD,5/7/2015,2/26/2015,8/6/2015,48.09,48.79,47.95,2088,2110.73999,2083.560059,-0.014451119,-0.002915454,-0.010831922,-0.002128673,FALSE,FALSE
5/7/2015,2/5/2015,7/29/2015,0.976743046,0.966203345,0.946747659,0.981123624,0.986989799,0.978292388,0.950144985,0.987165058,379,399,804,457,393,1049,1064,1746,1034,1030,879,944,1884,913,921,39782,43224,83647,41068,40715,FFIV,5/7/2015,2/5/2015,7/29/2015,124.43,111.08,132.49,2088,2062.52002,2108.570068,0.113492646,0.062763862,0.012278124,0.009803355,TRUE,TRUE
5/7/2015,2/5/2015,8/13/2015,0.951928032,0.920119235,0.852899839,0.970997417,0.9740862,0.926066375,0.897909653,0.980338293,675,1758,790,532,570,2101,3814,2959,1894,1984,2079,3863,4451,1869,1940,82609,177033,102054,72247,75720,FOX,5/7/2015,2/5/2015,8/13/2015,32.335,31.78,29.64,2088,2062.52002,2083.389893,0.017313074,-0.087025434,0.012278124,-0.002210347,TRUE,FALSE
5/7/2015,2/5/2015,8/13/2015,0.951928032,0.920119235,0.852899839,0.970997417,0.9740862,0.926066375,0.897909653,0.980338293,675,1758,790,532,570,2101,3814,2959,1894,1984,2079,3863,4451,1869,1940,82609,177033,102054,72247,75720,FOXA,5/7/2015,2/5/2015,8/13/2015,32.78,32.8,30.12,2088,2062.52002,2083.389893,-0.000609942,-0.08462917,0.012278124,-0.002210347,FALSE,FALSE
5/7/2015,2/10/2015,8/5/2015,0.974058532,0.966837319,0.965660643,0.870840473,0.979865985,0.970764274,0.967816644,0.911553924,149,213,303,870,152,559,590,642,1642,385,856,924,944,2048,761,33068,36466,37885,99863,32305,FRT,5/7/2015,2/10/2015,8/5/2015,134,142.37,136.18,2088,2068.590088,2099.840088,-0.060589503,0.01613774,0.009339412,0.005654523,FALSE,TRUE
5/7/2015,2/26/2015,8/7/2015,0.983902955,0.973463983,0.975106294,0.944190994,0.989795888,0.979655354,0.981361667,0.939480647,161,195,205,1189,172,316,336,372,1583,350,509,514,525,2067,542,18581,19146,19827,80362,20852,GPC,5/7/2015,2/26/2015,8/7/2015,92.59,96.53,87.98,2088,2110.73999,2077.570068,-0.041672696,-0.051071629,-0.010831922,-0.005007696,FALSE,FALSE
5/7/2015,2/27/2015,8/7/2015,0.944919371,0.940620003,0.913688978,0.931085749,0.951313372,0.946383141,0.937623324,0.93491791,467,513,516,1322,320,1328,1484,1398,2861,1152,1970,1902,1914,3148,1457,54797,57286,57199,123103,39524,HES,5/7/2015,2/27/2015,8/7/2015,73.46,75.08,55.92,2088,2104.5,2077.570068,-0.021813171,-0.272818942,-0.007871239,-0.005007696,FALSE,FALSE
5/7/2015,2/19/2015,8/6/2015,0.933717315,0.955680359,0.955665035,0.920933926,0.945782403,0.956087715,0.955917936,0.929224092,760,593,591,2061,625,2336,1644,1632,3314,1543,3427,1606,1620,4481,2139,87521,64527,65371,174169,75376,HOG,5/7/2015,2/19/2015,8/6/2015,56.86,63.37,58.45,2088,2097.449951,2083.560059,-0.108398457,0.027579582,-0.004515628,-0.002128673,FALSE,TRUE
5/7/2015,2/26/2015,8/6/2015,0.981379418,0.961858156,0.946179818,0.790237854,0.985636185,0.965685587,0.944472144,0.874156072,680,744,996,2644,554,2154,2127,2928,4768,1963,1834,1779,3657,3953,1588,67904,72481,98191,165109,59517,IP,5/7/2015,2/26/2015,8/6/2015,52,56.76,47.27,2088,2110.73999,2083.560059,-0.087588134,-0.095367874,-0.010831922,-0.002128673,FALSE,FALSE
5/7/2015,2/27/2015,7/30/2015,0.957106119,0.957720891,0.079960057,0.935573034,0.966610376,0.968172952,0.166498815,0.939615877,340,337,0,1147,267,753,773,10,2122,633,1144,1139,8,3861,1078,48403,48622,649,110393,43794,IT,5/7/2015,2/27/2015,7/30/2015,84.98,83.11,87.54,2088,2104.5,2108.629883,0.022250903,0.029679897,-0.007871239,0.009831722,TRUE,TRUE
5/7/2015,2/13/2015,8/7/2015,0.969936649,0.955322568,0.960954652,0.926008104,0.977027918,0.959538659,0.962122396,0.930503513,261,377,385,1391,261,687,852,828,2260,536,618,877,711,2287,587,24412,30423,29125,96040,21147,ITW,5/7/2015,2/13/2015,8/7/2015,95.02,98.26,89.3,2088,2096.98999,2077.570068,-0.033529631,-0.062085908,-0.004296308,-0.005007696,FALSE,FALSE
5/7/2015,2/27/2015,8/3/2015,0.980742477,0.96947103,0.965125573,0.84904681,0.98803396,0.975465128,0.971445457,0.890319783,434,489,513,2407,412,893,1001,1022,3227,906,1197,1224,1260,3402,1236,50356,53019,54870,170298,52102,KIM,5/7/2015,2/27/2015,8/3/2015,24.22,26.28,25.06,2088,2104.5,2098.040039,-0.081629455,0.034094211,-0.007871239,0.004796924,FALSE,TRUE
5/7/2015,4/30/2015,8/4/2015,0.965453095,0.964667471,0.965229416,0.083957548,0.968473127,0.967512485,0.962516174,0.224394298,418,471,1401,279,409,771,851,1801,215,589,1302,1360,2478,137,1222,56666,58757,127548,15760,56678,MAC,5/7/2015,4/30/2015,8/4/2015,82.75,81.76,78.8,2088,2085.51001,2093.320068,0.012035888,-0.048911017,0.001193236,0.002544685,TRUE,FALSE
5/7/2015,2/24/2015,8/5/2015,0.972562874,0.968668252,0.964596441,0.947077383,0.985550928,0.978823885,0.978253193,0.953745443,324,298,360,891,391,557,433,605,1235,683,737,614,802,1562,754,24667,22407,26454,70492,26077,MCD,5/7/2015,2/24/2015,8/5/2015,96.78,94.98,99.8,2088,2115.47998,2099.840088,0.018774018,0.030727822,-0.013075058,0.005654523,TRUE,TRUE
5/7/2015,2/27/2015,8/6/2015,0.910996835,0.961920478,0.965447344,0.92055776,0.936003116,0.968250216,0.971000826,0.942479843,940,848,881,2542,736,4027,2851,3091,5638,2663,4308,2626,2827,5311,2747,93766,72564,76631,169580,71754,MRK,5/7/2015,2/27/2015,8/6/2015,60.3,58.54,58.43,2088,2104.5,2083.560059,0.029621822,-0.031502647,-0.007871239,-0.002128673,TRUE,FALSE
5/7/2015,3/2/2015,8/6/2015,0.974231838,0.97426843,0.973941108,0.957321627,0.978498921,0.978537721,0.979287538,0.950970438,518,518,515,1799,532,1058,1058,1184,2663,1120,1329,1333,1353,3125,1406,47698,47717,49118,130787,43692,MRO,5/7/2015,3/2/2015,8/6/2015,28.92,27.67,19.45,2088,2117.389893,2083.560059,0.044184603,-0.396686327,-0.013977478,-0.002128673,TRUE,FALSE
5/7/2015,2/19/2015,8/5/2015,0.928749385,0.916978302,0.916195647,0.916695275,0.960868508,0.942842174,0.946805441,0.935322763,513,547,662,1127,657,1629,1613,1986,2904,1779,1606,1682,2258,3570,1820,60341,64334,77807,122447,71745,PCLN,5/7/2015,2/19/2015,8/5/2015,1213.49,1218.05,1351.21,2088,2097.449951,2099.840088,-0.003750714,0.107499982,-0.004515628,0.005654523,TRUE,TRUE
5/7/2015,2/27/2015,8/6/2015,0.955787791,0.932689936,0.918824223,0.759413407,0.976041067,0.951798088,0.94075346,0.875203801,1266,1542,1557,3976,1338,3693,4076,4625,6905,3326,3040,3349,3706,5952,2973,91374,100455,112454,219130,86709,PFE,5/7/2015,2/27/2015,8/6/2015,33.58,34.32,35.17,2088,2104.5,2083.560059,-0.021797623,0.046262795,-0.007871239,-0.002128673,FALSE,TRUE
5/7/2015,3/2/2015,8/5/2015,0.969952678,0.891147531,0.960637027,0.975347658,0.981362916,0.910406782,0.968638788,0.974134805,2124,3030,2600,3945,1975,6636,10051,7960,11150,6119,3866,6220,4732,8696,3479,199927,272636,225036,340304,178365,PNC,5/7/2015,3/2/2015,8/5/2015,92.37,92.95,98.58,2088,2117.389893,2099.840088,-0.006259464,0.065066151,-0.013977478,0.005654523,TRUE,TRUE
5/7/2015,2/23/2015,8/3/2015,0.94025341,0.747532069,0.934566946,0.895548845,0.956912008,0.78550635,0.946892237,0.917732188,1964,3373,2330,5552,1565,3848,9118,5447,9429,4047,5695,14155,7939,12607,5666,164397,318940,205632,431213,151561,PPL,5/7/2015,2/23/2015,8/3/2015,33.4,35.17,31.88,2088,2109.659912,2098.040039,-0.051637547,-0.046577046,-0.010320085,0.004796924,FALSE,FALSE
5/7/2015,2/20/2015,8/6/2015,0.198878721,0.968367976,0.967663895,0.965608563,0.306809185,0.977382897,0.976990259,0.964754088,11,3024,3042,6534,2687,53,7281,7345,12373,5976,20,4428,4490,9793,3451,1916,195829,199624,414511,184590,PRU,5/7/2015,2/20/2015,8/6/2015,85.17,80.81,90.66,2088,2110.300049,2083.560059,0.052548539,0.062466986,-0.010623471,-0.002128673,TRUE,TRUE
5/7/2015,2/19/2015,8/7/2015,0.955885096,0.97211923,0.941241098,0.944793915,0.962838823,0.978127658,0.942845077,0.932825427,455,317,537,1098,325,1702,1014,1817,3304,993,3300,1669,3574,3361,1654,61482,49479,66369,131561,48010,PXD,5/7/2015,2/19/2015,8/7/2015,159.57,160.16,124.48,2088,2097.449951,2077.570068,-0.003690618,-0.248337637,-0.004515628,-0.005007696,TRUE,FALSE
5/7/2015,2/20/2015,8/6/2015,0.975660591,0.964980517,0.966515767,0.892165513,0.981640521,0.973232008,0.972863774,0.920478003,274,426,448,1630,302,916,1269,1104,2578,709,1112,1568,1303,2791,1156,47396,58085,55724,150868,48188,REG,5/7/2015,2/20/2015,8/6/2015,63.63,66.1,63.25,2088,2110.300049,2083.560059,-0.03808369,-0.00598993,-0.010623471,-0.002128673,FALSE,FALSE
5/7/2015,2/12/2015,8/4/2015,0.873425097,0.91872906,0.91606546,0.915025665,0.914857226,0.928756119,0.924369162,0.916147058,1548,1104,1101,2142,1134,2572,1390,1401,2446,2269,3685,1639,1521,3164,3202,81114,56932,57464,125867,74110,REGN,5/7/2015,2/12/2015,8/4/2015,468.62,401.74,580.94,2088,2088.47998,2093.320068,0.153987092,0.214855276,-0.000229849,0.002544685,TRUE,TRUE
5/7/2015,2/23/2015,8/6/2015,0.970584505,0.955615085,0.968610264,0.971409404,0.975299484,0.955912157,0.971685946,0.967192724,306,431,334,828,326,1285,1945,1406,3036,1072,1570,2843,1646,3798,1759,54684,72054,57156,134864,59197,SCHW,5/7/2015,2/23/2015,8/6/2015,31.17,29.51,35.1,2088,2109.659912,2083.560059,0.054726905,0.118745037,-0.010320085,-0.002128673,TRUE,TRUE
5/7/2015,2/27/2015,8/4/2015,0.971951119,0.966514487,0.96958879,0.946040303,0.985063225,0.981107917,0.984151828,0.966535372,266,285,337,1237,353,560,582,734,2131,777,974,1032,1295,3042,1402,37467,38659,41813,101739,43988,SNI,5/7/2015,2/27/2015,8/4/2015,68.04,72.3,61.17,2088,2104.5,2093.320068,-0.060728362,-0.106438894,-0.007871239,0.002544685,FALSE,FALSE
5/7/2015,3/2/2015,8/5/2015,0.942352445,0.948819107,0.949744604,0.853695999,0.975804862,0.96977937,0.970375241,0.876278915,760,808,849,5660,811,1899,1978,2013,7578,2093,3268,3329,3441,11597,3464,115447,117879,125679,501228,121120,SO,5/7/2015,3/2/2015,8/5/2015,44.23,44.87,44.61,2088,2117.389893,2099.840088,-0.014366128,0.008554757,-0.013977478,0.005654523,FALSE,TRUE
5/7/2015,2/27/2015,8/5/2015,0.353024244,0.279041983,0.257529125,0.248643466,0.553312923,0.50081103,0.471223341,0.466159026,406,425,359,1235,147,1140,1328,1214,2075,285,1195,1088,1118,2064,244,64150,68402,58013,122007,13950,SPG,5/7/2015,2/27/2015,8/5/2015,183.15,190.36,188.7,2088,2104.5,2099.840088,-0.038611527,0.029852963,-0.007871239,0.005654523,FALSE,TRUE
5/7/2015,3/2/2015,6/11/2015,0.979332697,0.968772001,0.967684374,0.972434483,0.986674795,0.973437472,0.972997101,0.97216648,147,205,210,509,185,666,948,1029,1830,1019,1036,1290,1360,2518,1318,35814,43961,44891,83959,43704,SRCL,5/7/2015,3/2/2015,6/11/2015,133.1,137.145,137.09,2088,2117.389893,2108.860107,-0.029938035,0.029536919,-0.013977478,0.009940898,FALSE,TRUE
5/7/2015,2/24/2015,8/5/2015,0.775099753,0.706909119,0.924387386,0.970749864,0.895389199,0.845817412,0.936243338,0.965234587,1372,1932,1419,3292,1138,4795,7071,4553,7487,4309,3788,6179,3161,7007,3809,156401,200544,141696,262627,144611,STI,5/7/2015,2/24/2015,8/5/2015,41.74,41.45,44.64,2088,2115.47998,2099.840088,0.00697202,0.067170416,-0.013075058,0.005654523,TRUE,TRUE
5/7/2015,2/12/2015,8/6/2015,0.983278235,0.935036934,0.953423329,0.955768751,0.988034828,0.930779206,0.956441714,0.952652262,1151,1659,1445,3377,1159,2302,3654,3460,5845,2384,2170,4967,3220,4687,2071,88038,129849,115309,216472,87514,TAP,5/7/2015,2/12/2015,8/6/2015,74.02,73.78,73.76,2088,2088.47998,2083.560059,0.003247635,-0.003518748,-0.000229849,-0.002128673,TRUE,FALSE
5/7/2015,2/18/2015,8/5/2015,0.983759442,0.974060311,0.973192932,0.944575796,0.99063407,0.979027609,0.978934661,0.94291116,118,140,150,538,124,272,285,290,1154,239,633,668,670,1407,638,21759,23045,22992,63095,22171,TSCO,5/7/2015,2/18/2015,8/5/2015,85.69,84.88,93.35,2088,2099.679932,2099.840088,0.009497638,0.085619737,-0.00557825,0.005654523,TRUE,TRUE
5/7/2015,4/10/2015,8/6/2015,0.960003156,0.960809553,0.942415123,0.110938046,0.966414056,0.968521126,0.944275943,0.250343049,251,259,775,13,282,940,939,2822,39,1007,1098,1039,2884,45,1322,43267,42701,128674,3265,44966,TSS,5/7/2015,4/10/2015,8/6/2015,40.66,38.26,46.72,2088,2102.060059,2083.560059,0.060839844,0.13892753,-0.006711174,-0.002128673,TRUE,TRUE
5/7/2015,2/27/2015,8/7/2015,0.984237477,0.800675475,0.4411252,0.738552693,0.991418996,0.842473994,0.585356741,0.765433971,1858,1157,681,5288,1730,2997,1892,1121,4514,2709,4808,1936,662,6129,4702,103904,66158,33720,214039,100725,UPS,5/7/2015,2/27/2015,8/7/2015,99.64,101.73,102.14,2088,2104.5,2077.570068,-0.020758554,0.024780731,-0.007871239,-0.005007696,FALSE,TRUE
5/7/2015,2/26/2015,8/6/2015,0.983461914,0.97871143,0.979426758,0.967011485,0.989014364,0.982349686,0.983646264,0.963403537,656,717,724,1876,616,958,1192,1149,2523,954,1520,1626,1589,3547,1501,48936,55275,53769,128984,49381,VLO,5/7/2015,2/26/2015,8/6/2015,57.79,61.97,65.68,2088,2110.73999,2083.560059,-0.069834647,0.127978715,-0.010831922,-0.002128673,FALSE,TRUE
5/7/2015,2/27/2015,8/5/2015,0.988076352,0.980440984,0.980437343,0.906732664,0.993128124,0.982268827,0.983118836,0.881690979,291,368,349,1621,273,503,641,648,2379,492,1046,1109,1114,5644,1082,36500,40410,40497,143205,36949,WEC,5/7/2015,2/27/2015,8/5/2015,47.8,50.98,48.67,2088,2104.5,2099.840088,-0.064407759,0.018037184,-0.007871239,0.005654523,FALSE,TRUE
5/7/2015,2/23/2015,8/10/2015,0.978379364,0.968153255,0.9681164,0.956550305,0.987151208,0.976522465,0.977643675,0.954039965,636,622,628,1660,642,1290,1424,1462,3198,1306,1578,1634,1651,3540,1611,46703,49090,49634,117701,49662,ZBH,5/7/2015,2/23/2015,8/10/2015,111.040001,121.309998,103.43,2088,2109.659912,2104.179932,-0.088458731,-0.07099545,-0.010320085,0.00771914,FALSE,FALSE
5/7/2015,2/27/2015,8/6/2015,0.977023433,0.968561006,0.972812074,0.961227613,0.982393188,0.974715209,0.978088065,0.958325576,929,980,1048,2254,980,3692,4007,4104,5852,3598,1917,1956,2130,4508,2410,105200,112478,117749,204764,116705,ZION,5/7/2015,2/27/2015,8/6/2015,28.58,26.735,31.01,2088,2104.5,2083.560059,0.066733604,0.081602561,-0.007871239,-0.002128673,TRUE,TRUE
5/7/2015,2/27/2015,8/6/2015,0.963087676,0.89990931,0.88002175,0.915531197,0.97102361,0.937404517,0.923768819,0.933626882,533,723,773,2172,509,1675,1985,2153,3786,1292,1984,2304,2782,3651,1639,65361,74149,81737,153965,59693,ZTS,5/7/2015,2/27/2015,8/6/2015,45.56,46.09,48.28,2088,2104.5,2083.560059,-0.011565868,0.057987258,-0.007871239,-0.002128673,FALSE,TRUE
5/8/2015,2/20/2015,8/7/2015,0.948690421,0.917342398,0.931306398,0.928823906,0.965833365,0.952219642,0.961737728,0.955838694,566,659,515,1561,474,1104,1266,1207,2389,1142,1283,1445,1505,2817,1471,43714,49861,46208,102814,44050,ABBV,5/8/2015,2/20/2015,8/7/2015,65.24,61.3,68.62,2116.100098,2110.300049,2077.570068,0.062292935,0.05051126,0.002744677,-0.018375844,TRUE,TRUE
5/8/2015,2/6/2015,8/6/2015,0.96878044,0.962875059,0.933059303,0.975846256,0.980317965,0.972934231,0.936518688,0.980947362,201,233,1253,182,212,894,937,2288,875,877,1356,1303,2693,1245,1230,32976,33985,88747,31978,35849,ABC,5/8/2015,2/6/2015,8/6/2015,115.3,97.04,104.75,2116.100098,2055.469971,2083.560059,0.172414163,-0.095960868,0.0290703,-0.015496821,TRUE,FALSE
